seed_doi,seed_openalex_id,seed_title,ref_key
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1136/bjo-2023-324438
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1016/j.eswa.2023.122401
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1145/3587259.3627572
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1109/access.2024.3354955
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1093/jamia/ocad256
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1038/s41467-024-45563-x
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1038/s41467-024-45914-8
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1016/j.csi.2024.103850
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1101/2024.03.20.24304572
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1148/radiol.232741
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1016/j.bushor.2024.04.014
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1111/ijsa.12479
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1111/nan.12997
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1080/03155986.2024.2388452
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.3390/app14177819
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1021/acs.jcim.4c00882
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.3390/app142110069
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.1007/978-981-96-0847-8_8
10.3390/app15073502,https://openalex.org/W4408780141,Automated Identification and Representation of System Requirements Based on Large Language Models and Knowledge Graphs,10.3390/app15031430
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.48550/arxiv.1211.5063
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1145/772862.772866
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.21236/ada235785
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1007/s10660-006-8677-7
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/icacci.2016.7732349
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1016/j.jss.2017.12.005
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/conisoft.2017.00021
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.4230/lipics.cosit.2022.18
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1007/s10207-019-00438-x
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/compsac.2019.00067
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/compsac.2019.10275
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1145/3350768.3350776
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.4230/tgdk.3.3.5
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/tii.2020.2968927
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1007/s11227-020-03213-1
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/access.2020.3000179
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/e22091057
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,https://openalex.org/W3088577908
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/re48521.2020.00028
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1007/978-3-030-61377-8_38
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1007/978-3-030-75015-2_8
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/app11114793
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/s21144759
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/tai.2021.3114390
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1016/j.knosys.2022.108293
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/app12063023
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/su14148707
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1002/smr.2508
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/icceai55464.2022.00151
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/s22218184
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/access.2022.3223094
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1186/s13677-023-00425-7
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1016/j.neucom.2023.126453
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/s23156666
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/accai58221.2023.10199737
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/access.2023.3317798
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1007/978-981-99-4717-1_24
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1109/issrew60843.2023.00058
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.1007/s11063-024-11500-8
10.3390/systems13020114,https://openalex.org/W4407392073,Enhancing Software Sustainability: Leveraging Large Language Models to Evaluate Security Requirements Fulfillment in Requirements Engineering,10.3390/ai5030081
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,https://openalex.org/W169052826
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.4135/9781071802878
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,https://openalex.org/W1575023497
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1371/journal.pone.0092209
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1587/transinf.e97.d.198
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1037/h0026256
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1145/1007730.1007733
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.4018/jcini.2013010101
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1080/19462166.2013.862303
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/tse.2013.12
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1613/jair.953
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1148/radiology.143.1.7063747
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/tse.2010.63
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s00766-016-0251-9
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1016/j.procs.2016.08.282
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/ms.2017.33
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/978-3-031-02145-9
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s10664-017-9559-4
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1145/3180155.3180218
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s00766-018-0293-2
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1016/j.eswa.2019.04.069
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.22146/ijccs.41236
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1049/iet-sen.2019.0262
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/978-3-030-49435-3_25
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1002/smr.2309
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s42979-020-00416-4
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s10462-021-09973-3
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1145/3444689
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1155/2021/5519257
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1016/j.infsof.2021.106635
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.24193/subbi.2021.1.04
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,https://openalex.org/W3185959066
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1145/3490388
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s10462-022-10144-1
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/access.2022.3152073
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1142/s021819402250022x
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.3837/tiis.2022.03.005
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/iccic32468.2013
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/re17302.2011
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/icsme31980.2014
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1016/j.infsof.2022.107018
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1002/spe.3137
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.25236/ajcis.2021.040806
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1016/0378-7206(82)90046-5
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1590/0101-31572022-3320
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/re54965.2022.00017
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.33411/ijist/2021030502
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.48550/arxiv.2301.07597
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.37074/jalt.2023.6.1.9
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1016/j.eswa.2023.119862
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.48550/arxiv.2304.03612
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.48550/arxiv.2306.17177
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/ms.2023.3265877
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s00500-023-09054-3
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1145/3652154
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1109/access.2024.3425830
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.7717/peerj-cs.2115
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1007/s10515-024-00468-3
10.1016/j.eswa.2024.125524,https://openalex.org/W4403289373,Leveraging Large Language Model ChatGPT for enhanced understanding of end-user emotions in social media feedbacks,10.1145/3695988
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2016.1235804
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2016.1243268
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2017.1308576
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2017.1333648
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2020.1798035
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1039/d0re00340a
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2021.1905903
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2021.1925772
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2021.1951868
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2022.2069525
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1016/j.engappai.2022.104884
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1007/s11356-022-22344-x
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2022.2154403
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1109/comst.2023.3264680
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2023.2233625
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1002/amp2.v5.3
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.4230/lipics.itp.2023.19
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1109/codit58514.2023.10284185
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.3390/app14020898
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2024.2305800
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2024.2318794
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.3311/pptr.23344
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2024.2361434
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.4337/9781802208818.00008
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1088/2631-7990/ad7426
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2024.2398581
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.30574/wjarr.2024.23.3.2800
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2024.2427895
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1109/wccs62745.2024.10765530
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1080/00207543.2025.2484320
10.1080/00207543.2025.2554311,https://openalex.org/W4414163267,Intelligent extraction of manufacturing system components from natural language using transformer models,10.1016/j.dib.2025.111938
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.3115/v1/d14-1181
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.1109/mci.2014.2307227
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.1162/neco.1997.9.8.1735
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.18653/v1/p17-1099
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.1109/mm.2021.3058217
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.18653/v1/2021.emnlp-main.230
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.1145/3439726
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.1007/978-981-15-7106-0
10.1109/saci66288.2025.11030133,https://openalex.org/W4411552232,Text Classification on Software and Hardware Requirements Using Natural Language Processing Techniques,10.1016/j.iotcps.2023.04.003
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.1207/s15516709cog0000_76
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.1007/s00766-016-0258-2
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.1145/3383219.3383288
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.1145/3385678.3385687
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.3390/e22091057
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.3390/sym12101601
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.1109/icit52682.2021.9491688
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.32604/csse.2021.016510
10.1109/comtech65062.2025.11034464,https://openalex.org/W4411447701,Functional and Non-functional Requirements Classification: A Comparative Evaluation of Pre-trained LLMs and ML Techniques,10.1016/j.sciaf.2022.e01496
